GILD (Gilead Sciences, Inc.),68.995,-0.14
Feb 11 2020 @ 08:33 ET,Bid,68.7,Ask,68.98,Size,20x4,Vol,24347753
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
02/21/2020,GILD200221C00040000,26.55,0,26.75,31.4,0,1.8706,0.9672,0.0033,4,40.000,GILD200221P00040000,0.01,0,0,0.02,0,1.126,-0.002,0.0005,23
02/21/2020,GILD200221C00042500,23.1,0,24.25,29,0,0.02,1,0.0024,6,42.500,GILD200221P00042500,0.01,0,0,0.02,0,1.0122,-0.0022,0.0006,26
02/21/2020,GILD200221C00045000,22,0,21.7,26.4,0,1.227,0.9827,0.0029,0,45.000,GILD200221P00045000,0.06,0,0,0.02,0,0.9003,-0.0025,0.0007,24
02/21/2020,GILD200221C00047500,16.25,0,19.25,24,0,1.1518,0.9754,0.0042,29,47.500,GILD200221P00047500,0.03,0,0,0.02,0,0.7994,-0.0029,0.0009,106
02/21/2020,GILD200221C00050000,18.5,0,16.8,21.5,0,1.0995,0.9626,0.0062,36,50.000,GILD200221P00050000,0.03,0,0,0.02,0,0.6971,-0.0033,0.0012,1153
02/21/2020,GILD200221C00052500,10.45,0,14.25,19,0,0.02,1,0.0057,44,52.500,GILD200221P00052500,0.01,0,0,0.03,0,0.6402,-0.0059,0.0022,157
02/21/2020,GILD200221C00055000,15,0,11.75,16.3,0,0.7608,0.9629,0.0089,411,55.000,GILD200221P00055000,0.01,-0.005,0,0.02,29,0.5071,-0.0043,0.0021,1823
02/21/2020,GILD200221C00057000,9.85,0,9.75,14.4,0,0.66,0.9579,0.0113,8,57.000,GILD200221P00057000,0.03,0,0,0.04,0,0.465,-0.008,0.0039,33
02/21/2020,GILD200221C00057500,9.35,0,9.15,13.95,0,0.9457,0.8839,0.0172,460,57.500,GILD200221P00057500,0.01,-0.005,0,0.01,48,0.3748,-0.0023,0.0016,5158
02/21/2020,GILD200221C00058000,5.45,0,8.8,13.4,0,0.5886,0.9603,0.0121,2,58.000,GILD200221P00058000,0.03,0,0,0.04,0,0.423,-0.0081,0.0044,74
02/21/2020,GILD200221C00058500,9.7,0,8.25,13,0,0.5097,0.9722,0.0105,4,58.500,GILD200221P00058500,0.03,0,0,0.05,0,0.4107,-0.0093,0.0051,2028
02/21/2020,GILD200221C00059000,7.88,0,7.8,12.5,0,0.02,1,0.0141,5,59.000,GILD200221P00059000,0.02,0,0,0.05,1,0.3916,-0.0096,0.0055,269
02/21/2020,GILD200221C00059500,8.6,0,8.5,12,0,0.02,1,0.0218,21,59.500,GILD200221P00059500,0.02,0,0,0.05,0,0.3728,-0.0101,0.006,248
02/21/2020,GILD200221C00060000,8,-1.45,6.7,10.5,6,0.5187,0.9452,0.0178,702,60.000,GILD200221P00060000,0.02,-0.015,0.01,0.05,1701,0.3673,-0.0129,0.0076,22891
02/21/2020,GILD200221C00060500,7.6,0,6.2,10.8,0,0.4985,0.9411,0.0196,21,60.500,GILD200221P00060500,0.02,-0.01,0,0.05,10,0.344,-0.0127,0.008,163
02/21/2020,GILD200221C00061000,8.05,0,5.8,10.3,0,0.4436,0.9499,0.0194,161,61.000,GILD200221P00061000,0.03,-0.005,0.01,0.05,2,0.3361,-0.016,0.0099,470
02/21/2020,GILD200221C00061500,6.1,0,5.35,10,0,0.5417,0.8985,0.0273,76,61.500,GILD200221P00061500,0.02,-0.015,0,0.05,3,0.3072,-0.0143,0.0099,558
02/21/2020,GILD200221C00062000,7.21,0,5.8,9.35,0,0.02,1,0.0309,1116,62.000,GILD200221P00062000,0.03,-0.015,0.02,0.06,69,0.3095,-0.0215,0.0139,1125
02/21/2020,GILD200221C00062500,5.65,0,5.45,7,0,0.3944,0.931,0.0281,3731,62.500,GILD200221P00062500,0.04,-0.025,0.03,0.06,165,0.297,-0.0256,0.0167,8103
02/21/2020,GILD200221C00063000,6.11,-0.065,5.05,8.4,14,0.3525,0.9361,0.0296,359,63.000,GILD200221P00063000,0.05,-0.045,0.04,0.08,52,0.2892,-0.0326,0.021,1048
02/21/2020,GILD200221C00063500,4.6,-1.125,5.1,6.15,15,0.3827,0.9013,0.0379,675,63.500,GILD200221P00063500,0.06,-0.07,0.05,0.11,29,0.2878,-0.045,0.0275,673
02/21/2020,GILD200221C00064000,5.25,-0.05,4.85,5.5,17,0.3918,0.8736,0.0442,298,64.000,GILD200221P00064000,0.11,-0.075,0.09,0.16,1597,0.2915,-0.0644,0.036,1972
02/21/2020,GILD200221C00064500,4.77,-0.13,4.35,5,108,0.3534,0.8716,0.0495,2376,64.500,GILD200221P00064500,0.15,-0.11,0.12,0.22,1413,0.2936,-0.0875,0.0452,2538
02/21/2020,GILD200221C00065000,4.4,-0.025,3.95,4.55,395,0.353,0.8436,0.0566,7878,65.000,GILD200221P00065000,0.22,-0.135,0.2,0.28,1793,0.2982,-0.1173,0.055,6882
02/21/2020,GILD200221C00065500,3.95,-0.2,3.55,4.15,86,0.3524,0.8124,0.0637,1218,65.500,GILD200221P00065500,0.42,-0.05,0.22,0.38,236,0.3017,-0.1524,0.0651,860
02/21/2020,GILD200221C00066000,3.5,-0.3,3.15,3.95,76,0.3495,0.7789,0.0708,1950,66.000,GILD200221P00066000,0.42,-0.2,0.36,0.44,373,0.306,-0.1926,0.0746,1247
02/21/2020,GILD200221C00066500,3.35,-0.125,2.69,3.3,154,0.3474,0.7419,0.0776,1412,66.500,GILD200221P00066500,0.5,-0.29,0.41,0.65,98,0.3121,-0.237,0.0825,1996
02/21/2020,GILD200221C00067000,3,-0.175,2.51,3,1818,0.3556,0.6965,0.0819,3546,67.000,GILD200221P00067000,0.73,-0.26,0.61,0.83,466,0.3199,-0.286,0.0886,2933
02/21/2020,GILD200221C00067500,2.65,-0.25,2.32,2.66,473,0.3608,0.6506,0.0855,11513,67.500,GILD200221P00067500,1.01,-0.205,0.79,1.12,1605,0.3273,-0.3356,0.0929,3260
02/21/2020,GILD200221C00068000,2.2,-0.46,1.7,2.71,1009,0.3639,0.6059,0.0882,2720,68.000,GILD200221P00068000,1.27,-0.2,1.01,1.37,539,0.3354,-0.3868,0.0951,2300
02/21/2020,GILD200221C00068500,2.01,-0.425,1.95,2.06,1439,0.3752,0.5602,0.0876,5763,68.500,GILD200221P00068500,1.39,-0.36,1.21,1.58,251,0.3459,-0.4378,0.095,2151
02/21/2020,GILD200221C00069000,1.78,-0.46,1.77,1.91,8733,0.3814,0.5161,0.0871,15478,69.000,GILD200221P00069000,1.8,-0.25,1.53,1.95,668,0.3556,-0.4846,0.0935,1378
02/21/2020,GILD200221C00069500,1.62,-0.44,1.47,1.8,266,0.3964,0.4743,0.0837,1110,69.500,GILD200221P00069500,1.99,-0.38,1.81,2.21,100,0.3664,-0.5295,0.0905,284
02/21/2020,GILD200221C00070000,1.45,-0.45,1.35,1.56,8175,0.4055,0.4356,0.0809,22892,70.000,GILD200221P00070000,2.41,-0.305,2.15,2.43,43,0.3765,-0.5722,0.0869,1991
02/21/2020,GILD200221C00070500,1.37,1.37,1.19,1.47,43,0.4159,0.3991,0.0774,29,70.500,GILD200221P00070500,0,0,1.98,3.25,0,0.3893,-0.6095,0.0822,0
02/21/2020,GILD200221C00071000,1.25,-0.39,0.85,1.3,670,0.4272,0.3661,0.0734,970,71.000,GILD200221P00071000,3.15,-0.3,2.85,3.4,14,0.3985,-0.6447,0.0779,21
02/21/2020,GILD200221C00071500,1.13,1.13,0.99,1.21,28,0.4465,0.3396,0.0684,20,71.500,GILD200221P00071500,0,0,3.25,4.2,0,0.4099,-0.6769,0.073,0
02/21/2020,GILD200221C00072000,1.05,-0.385,0.95,1.11,234,0.4602,0.3135,0.0642,2239,72.000,GILD200221P00072000,4.25,0,3.7,4.25,37,0.4267,-0.7024,0.0677,39
02/21/2020,GILD200221C00072500,0.97,-0.375,0.79,1.04,3973,0.4756,0.2901,0.06,13458,72.500,GILD200221P00072500,4.65,0,4.15,4.65,1,0.4465,-0.7236,0.0625,656
02/21/2020,GILD200221C00073000,0.85,0.85,0.73,0.98,141,0.49,0.2698,0.0562,116,73.000,GILD200221P00073000,5.85,5.85,4.3,5.2,31,0.4589,-0.7455,0.0583,22
02/21/2020,GILD200221C00073500,0.98,0.98,0.67,0.91,92,0.5048,0.251,0.0526,54,73.500,GILD200221P00073500,0,0,4.85,5.55,0,0.4674,-0.7679,0.0544,0
02/21/2020,GILD200221C00074000,0.82,0.82,0.62,0.88,360,0.5165,0.2325,0.0493,280,74.000,GILD200221P00074000,0,0,5.4,6.05,0,0.4801,-0.786,0.0506,0
02/21/2020,GILD200221C00074500,0.72,0.72,0.6,0.81,31,0.5309,0.2178,0.0462,25,74.500,GILD200221P00074500,6.1,6.1,5.85,6.8,10,0.4948,-0.8004,0.0471,10
02/21/2020,GILD200221C00075000,0.7,-0.315,0.67,0.7,5367,0.5447,0.2038,0.0433,11479,75.000,GILD200221P00075000,7.4,0.575,6.25,6.9,9,0.5208,-0.808,0.0437,231
02/21/2020,GILD200221C00076000,0.64,0.64,0.48,0.68,104,0.5752,0.181,0.0382,103,76.000,GILD200221P00076000,0,0,7.05,7.85,0,0.5381,-0.8367,0.0382,0
02/21/2020,GILD200221C00077000,0.42,0.42,0.45,0.62,17,0.602,0.1608,0.0338,16,77.000,GILD200221P00077000,0,0,8.05,8.75,0,0.5582,-0.8593,0.0334,0
02/21/2020,GILD200221C00077500,0.56,-0.235,0.35,0.59,791,0.61,0.1497,0.0318,3599,77.500,GILD200221P00077500,9.55,0.5,8.6,9.25,5,0.5631,-0.8712,0.0311,5
02/21/2020,GILD200221C00078000,0.49,0.49,0.43,0.56,617,0.6245,0.1422,0.03,600,78.000,GILD200221P00078000,0,0,9,9.7,0,0.5807,-0.877,0.0292,0
02/21/2020,GILD200221C00079000,0.45,0.45,0.38,1.07,6,0.6519,0.1287,0.0269,6,79.000,GILD200221P00079000,0,0,10.05,11.25,0,0.6031,-0.8914,0.0258,0
02/21/2020,GILD200221C00080000,0.41,-0.23,0.27,0.5,356,0.6726,0.1143,0.024,2315,80.000,GILD200221P00080000,11.6,0,10.95,11.65,0,0.6291,-0.9022,0.0229,2
02/21/2020,GILD200221C00081000,0.32,0.32,0.32,0.4,4,0.6899,0.1014,0.0214,4,81.000,GILD200221P00081000,0,0,11.85,12.7,0,0.6306,-0.9197,0.0197,0
02/21/2020,GILD200221C00082000,0.29,0.29,0,0.44,1,0.7128,0.0923,0.0194,1,82.000,GILD200221P00082000,0,0,12.25,14.45,0,0.7329,-0.901,0.0198,0
02/21/2020,GILD200221C00083000,0.27,0.27,0.16,0.41,1,0.7302,0.0825,0.0174,1,83.000,GILD200221P00083000,0,0,13.2,16.25,0,0.6706,-0.936,0.0156,0
02/21/2020,GILD200221C00084000,0.24,0.24,0.2,0.36,2,0.749,0.0746,0.0157,2,84.000,GILD200221P00084000,0,0,14.15,17.45,0,0.05,-1,0,0
02/21/2020,GILD200221C00085000,0.26,-0.175,0.2,0.36,637,0.7673,0.0676,0.0142,3349,85.000,GILD200221P00085000,19.15,0,14.85,18.4,0,0.6583,-0.9608,0.0107,0
02/21/2020,GILD200221C00086000,0.19,0.19,0.14,0.34,6,0.7797,0.0601,0.0128,6,86.000,GILD200221P00086000,0,0,15.7,19.45,0,0.7879,-0.9377,0.013,0
02/21/2020,GILD200221C00087000,0.21,0.21,0.07,0.93,40,0.7975,0.0548,0.0116,40,87.000,GILD200221P00087000,0,0,16.6,20.5,0,0,-0.8911,0.0154,0
02/21/2020,GILD200221C00088000,0,0,0.05,0.3,0,0.8099,0.0491,0.0105,0,88.000,GILD200221P00088000,0,0,17.3,21.25,0,0,-0.9296,0.0125,0
02/21/2020,GILD200221C00089000,0.19,0.19,0.12,0.2,2415,0.8268,0.0449,0.0095,1958,89.000,GILD200221P00089000,0,0,18.15,22.25,0,0,-0.9441,0.0107,0
02/21/2020,GILD200221C00090000,0.15,-0.115,0.11,0.15,448,0.8367,0.04,0.0086,11769,90.000,GILD200221P00090000,23.9,0,18.9,23.3,0,0,-0.9619,0.0084,1
02/21/2020,GILD200221C00091000,0,0,0,0.5,0,0.96,0.058,0.0101,0,91.000,GILD200221P00091000,0,0,20.15,24.4,0,1.1879,-0.8916,0.0131,0
02/21/2020,GILD200221C00092000,0,0,0,0.22,0,0.8237,0.0265,0.0062,0,92.000,GILD200221P00092000,0,0,21.25,25.2,0,0,-0.9444,0.0095,0
02/21/2020,GILD200221C00093000,0,0,0,0.35,0,0.9582,0.044,0.0081,0,93.000,GILD200221P00093000,0,0,22.25,26.35,0,1.0502,-0.9384,0.0097,0
02/21/2020,GILD200221C00094000,0,0,0,0.18,0,0.8586,0.0231,0.0053,0,94.000,GILD200221P00094000,0,0,24.1,27.4,0,1.0756,-0.9404,0.0092,0
02/21/2020,GILD200221C00095000,0.09,-0.085,0.05,0.1,167,0.9004,0.0249,0.0054,1083,95.000,GILD200221P00095000,27.7,0,24,28.2,0,0.2986,-1,0,0
02/21/2020,GILD200221C00096000,0,0,0,0.15,0,0.8821,0.019,0.0044,0,96.000,GILD200221P00096000,0,0,25.25,28.95,0,0,-0.9672,0.0062,0
02/21/2020,GILD200221C00097000,0,0,0,0.13,0,0.8958,0.0176,0.004,0,97.000,GILD200221P00097000,0,0,26.2,29.6,0,0.8897,-0.9831,0.0039,0
02/21/2020,GILD200221C00098000,0,0,0,0.24,0,1.0296,0.0309,0.0056,0,98.000,GILD200221P00098000,0,0,27.5,31,0,1.376,-0.9107,0.0098,0
02/21/2020,GILD200221C00099000,0,0,0,0.23,0,1.0478,0.0295,0.0053,0,99.000,GILD200221P00099000,0,0,28.25,31.5,0,0.9795,-0.979,0.0043,0
02/21/2020,GILD200221C00100000,0.06,-0.075,0.04,0.08,1191,0.937,0.0141,0.0032,7406,100.000,GILD200221P00100000,31,0,28.7,33.2,0,0,-1,0.0046,8
02/21/2020,GILD200221C00101000,0,0,0,0.09,0,0.965,0.0145,0.0032,0,101.000,GILD200221P00101000,0,0,29.6,34.3,0,0,-1,0.0043,0
02/21/2020,GILD200221C00102000,0,0,0,0.08,0,0.9731,0.0131,0.0029,0,102.000,GILD200221P00102000,0,0,31,35.4,0,1.0108,-0.9836,0.0034,0
02/21/2020,GILD200221C00103000,0,0,0,0.07,0,0.9324,0.0085,0.0021,0,103.000,GILD200221P00103000,0,0,31.7,36.4,0,0,-0.9791,0.0039,0
02/28/2020,GILD200228C00055000,12.9,0,11.8,16.5,0,0.7262,0.9288,0.012,1,55.000,GILD200228P00055000,0.06,0,0,0.04,0,0.4356,-0.0087,0.0035,4
02/28/2020,GILD200228C00057000,12.75,0,9.8,14.5,0,0.5691,0.9394,0.0134,0,57.000,GILD200228P00057000,0.12,0,0,0.05,0,0.3895,-0.0126,0.0055,47
02/28/2020,GILD200228C00058000,0,0,8.75,13.5,0,0.02,1,0.0151,0,58.000,GILD200228P00058000,0.07,0,0,0.05,0,0.3545,-0.0129,0.0061,0
02/28/2020,GILD200228C00059000,0,0,7.75,12.2,0,0.4031,0.9606,0.0132,0,59.000,GILD200228P00059000,0.03,-0.01,0,0.06,1,0.3317,-0.016,0.0078,17
02/28/2020,GILD200228C00059500,8.4,0,9,10.6,0,0.02,1,0.0209,2,59.500,GILD200228P00059500,0.03,-0.025,0,0.07,3,0.3239,-0.0188,0.0092,12
02/28/2020,GILD200228C00060000,9.4,0,7.75,10.2,0,0.02,1,0.0151,17,60.000,GILD200228P00060000,0.06,0,0,0.09,0,0.3206,-0.0237,0.0114,262
02/28/2020,GILD200228C00060500,4.4,0,7.25,10.8,0,0.02,1,0.025,1,60.500,GILD200228P00060500,0.08,0,0,0.11,0,0.3133,-0.0282,0.0134,48
02/28/2020,GILD200228C00061000,7,-1.675,6.1,10.45,5,0.4602,0.8917,0.026,16,61.000,GILD200228P00061000,0.07,-0.05,0.01,0.14,11,0.3155,-0.0378,0.017,116
02/28/2020,GILD200228C00061500,3.45,0,5.5,8.3,0,0.3311,0.9416,0.0224,1,61.500,GILD200228P00061500,0.11,-0.05,0.05,0.11,50,0.3016,-0.0415,0.0192,611
02/28/2020,GILD200228C00062000,7.25,-0.025,5,8.6,1,0.414,0.8825,0.0307,30,62.000,GILD200228P00062000,0.09,-0.02,0.03,0.13,4,0.2842,-0.044,0.0213,535
02/28/2020,GILD200228C00062500,3.65,0,4.65,9,0,0.3718,0.8883,0.0329,192,62.500,GILD200228P00062500,0.09,-0.04,0.06,0.16,6,0.2791,-0.0539,0.0256,558
02/28/2020,GILD200228C00063000,6.25,0,5.55,7.1,0,0.3524,0.8805,0.0365,227,63.000,GILD200228P00063000,0.13,-0.05,0.09,0.2,37,0.2744,-0.0663,0.0306,527
02/28/2020,GILD200228C00063500,5.95,-0.1,5.2,6.5,3,0.3568,0.8573,0.0408,108,63.500,GILD200228P00063500,0.21,-0.03,0.11,0.47,19,0.2757,-0.0854,0.0369,162
02/28/2020,GILD200228C00064000,4.4,-1,4.7,5.65,2,0.3493,0.8383,0.0454,100,64.000,GILD200228P00064000,0.33,0.01,0.19,0.31,168,0.2877,-0.117,0.0445,244
02/28/2020,GILD200228C00064500,5.06,-0.165,4.4,5.25,36,0.3506,0.8119,0.0498,409,64.500,GILD200228P00064500,0.35,-0.065,0.25,0.47,14,0.2829,-0.1388,0.051,467
02/28/2020,GILD200228C00065000,4.75,0,4.25,4.85,25,0.3499,0.7841,0.0543,1107,65.000,GILD200228P00065000,0.46,-0.075,0.36,0.5,31,0.2863,-0.1696,0.0575,514
